,Unnamed: 0,geometry,shape_area,count_gt,count_pred,diff
0,0,"POLYGON ((-73.96003018437119 40.79803810739435, -73.96052271735704 40.79736846896004, -73.9607478509035 40.79705597565535, -73.96097971807933 40.79673864404533, -73.96144060721896 40.79611082668163, -73.9618998546095 40.79547927006117, -73.96235980150668 40.79485206056069, -73.96282149803885 40.79423723518894, -73.96297579484633 40.7940161814964, -73.96307931092772 40.79386787632812, -73.96321832744927 40.79367857327833, -73.96371100656353 40.79300902804484, -73.96380601043539 40.79287990080326, -73.96417598587449 40.79236204502798, -73.96468540739478 40.79166402679887, -73.96517705565138 40.79099034109956, -73.96562799538655 40.79036611712905, -73.9660950057247 40.78973438926412, -73.96655226678918 40.78910715282558, -73.96700977073424 40.78847679023966, -73.9674490837313 40.78786072109309, -73.96792696354466 40.78722157112605, -73.96838479379785 40.78659569652417, -73.96885036883977 40.78597405298824, -73.96908608679962 40.78563969591205, -73.96910950503637 40.7856032806997, -73.96933573318947 40.7852932795571, -73.96983225556818 40.78461091058626, -73.97030068228266 40.78397541344611, -73.97076013116738 40.78334013705106, -73.97122292220953 40.78270625558747, -73.9717230555586 40.78202147595968, -73.97357117489403 40.77947786162132, -73.97406668257638 40.77880541672157, -73.97429294862538 40.77849798845111, -73.97453231488409 40.77816778502574, -73.97475424146451 40.7778646924297, -73.97500111964057 40.77752777991672, -73.97783301639006 40.7787307220316, -73.97926136585593 40.77933136760836, -73.97944815885484 40.77940990933007, -73.98067365411009 40.77992518248747, -73.98140948736066 40.78023541861945, -73.98151911347311 40.78028175751626, -73.98162787427165 40.78032893496992, -73.98186936743157 40.780430901171, -73.98234194980471 40.78063043392091, -73.9835260146705 40.78113001102275, -73.98507184345016 40.78177968096926, -73.98536952677362 40.7810783728652, -73.98567936117642 40.78031263333497, -73.98654378951805 40.78065798079111, -73.98707137465635 40.78090638209488, -73.98730772854314 40.78104130328782, -73.98736364049293 40.78106280511059, -73.98741432690473 40.78108751109514, -73.98746219857026 40.78110860959566, -73.98799363156405 40.78134281734766, -73.98812746102578 40.78140179644227, -73.98804128806735 40.78158596034866, -73.98810029382462 40.78160287830531, -73.98807644914505 40.78165093500166, -73.98801805997222 40.78163418881048, -73.98796079284213 40.78177098703157, -73.98791968459248 40.78183347771326, -73.98787728725019 40.78189205083221, -73.98647480368594 40.78391657371876, -73.98625187003545 40.78423876424547, -73.98611372725306 40.78443891137482, -73.98561580396368 40.78514186259508, -73.98546581197026 40.78536070057549, -73.98617270496545 40.78606845225872, -73.98645586240198 40.78591921908145, -73.98707234561569 40.78518963831758, -73.98711901394275 40.78521031799898, -73.98649778102359 40.78595120288729, -73.98616462880626 40.78612188244835, -73.98612842248589 40.78623900133117, -73.98607113521973 40.78624070602663, -73.98602727478912 40.78622896423677, -73.98609763784941 40.78605822569798, -73.98542932126942 40.78541394218466, -73.98508113773205 40.78592193511049, -73.98519883325449 40.7859665521978, -73.98517050238989 40.7860133341582, -73.98521621867376 40.78603050131388, -73.98525509797992 40.78597620551162, -73.98524273937667 40.78597257164822, -73.98524962933016 40.78596313985589, -73.98528177918674 40.7859786209501, -73.98524003288452 40.78603585813683, -73.98568388524217 40.78622212391972, -73.98571752900456 40.78617599466884, -73.98576566029752 40.78619627485866, -73.98568287192252 40.78630978621317, -73.98563627093064 40.78629014964417, -73.98567072256466 40.78624291199385, -73.98561523764435 40.78621964571532, -73.98520511880037 40.78604766921283, -73.98521103560748 40.78603955488371, -73.98516263994721 40.78602099876465, -73.98513163631205 40.78606029702001, -73.98501696406495 40.78601423719567, -73.98493597820354 40.78613072065104, -73.98465507883023 40.786534741808, -73.98574378790113 40.78657008235219, -73.98589227228327 40.78642652901961, -73.98594285499497 40.78645284788038, -73.98594956155679 40.7864871129614, -73.98581237352651 40.78661686535713, -73.98513520970337 40.78658761789037, -73.9846194285841 40.78658601634987, -73.98369521623664 40.78791528131276, -73.98234664147564 40.78985478077269, -73.98188645946561 40.79051657992999, -73.98139174468567 40.79122824550259, -73.98128937370952 40.79137550943307, -73.9809470835408 40.79186789327998, -73.98053767946401 40.79245681262503, -73.98043434256005 40.79259428309679, -73.98013222578663 40.79299376538319, -73.98004684398002 40.79311352516396, -73.9792882208298 40.79417763216335, -73.97828949152756 40.79558676046094, -73.97779475503206 40.79628462977195, -73.97685207845194 40.79763134839322, -73.97639951930576 40.79827321018998, -73.97628527884254 40.7984352354101, -73.97583055785255 40.79909228041071, -73.97578169321191 40.79915625678034, -73.97579140130196 40.79920962788626, -73.97576219486481 40.79926017354933, -73.97554385822019 40.79952825063737, -73.97526783234454 40.79993284953176, -73.97508668067891 40.80018953363303, -73.97496436808184 40.80036963419393, -73.97483924436003 40.80055824326271, -73.97466556722725 40.8008135147342, -73.97448722520987 40.80105742889686, -73.97414361823468 40.80151689534119, -73.97394098366711 40.80180902536145, -73.97389989052462 40.80188986353124, -73.9737747724601 40.8020458459486, -73.97372060455763 40.80216781528028, -73.97361322463924 40.80229685938463, -73.9735422772157 40.80235641125034, -73.97336671067802 40.80263011334651, -73.97320518045738 40.80283005827633, -73.97312859120993 40.80297471550868, -73.97307070537943 40.80305554844745, -73.97303522902074 40.80307397374195, -73.97292317001968 40.80324982284388, -73.97286807262154 40.80332073417608, -73.9728717908154 40.80335618714275, -73.9727990775659 40.8033291596567, -73.9726574481213 40.80327651366035, -73.97257779806101 40.80324718427384, -73.97250022180575 40.80321661313074, -73.9715038100381 40.80283773617447, -73.97032589833503 40.80238456087074, -73.97027400465893 40.8023590364915, -73.97021594793262 40.80233585148793, -73.97004742165259 40.80226501033986, -73.9699023365513 40.8022026163063, -73.96950085630162 40.8020299542172, -73.9693958421652 40.80198479101732, -73.96858360746565 40.80163546976376, -73.96798532597124 40.80139736799752, -73.96787565308851 40.80135337026422, -73.9677608983512 40.80130767967457, -73.9672027526682 40.80106841103666, -73.96703330331137 40.80099679006604, -73.96693654879286 40.80095589500923, -73.96680188273909 40.80089897676845, -73.9657105864203 40.80043707061483, -73.96460479055672 40.79997138049844, -73.9643268032172 40.79985414651712, -73.96286668258115 40.79923370318578, -73.96147779901374 40.79865415643642, -73.96003018437119 40.79803810739435))",34078015.10645266,864.73663,865.7685,1.0318322
1,1,"POLYGON ((-73.98238628751827 40.73141124430575, -73.98255629231735 40.73135013455452, -73.98296440597382 40.73152084254755, -73.98321467146559 40.7316241682911, -73.98346644208249 40.73173108061597, -73.98356052121288 40.73177022493377, -73.98494550600007 40.73234967231546, -73.98718049670539 40.73329214776172, -73.98757195270184 40.73345699067858, -73.98877931684068 40.73396540024108, -73.98990296036121 40.73443479013698, -73.98996644174299 40.73497010338979, -73.98996734038279 40.73503165369922, -73.98996077903112 40.7350930051267, -73.98994681349905 40.73515363562393, -73.98992556268855 40.7352130292266, -73.98989720734157 40.73527068060214, -73.98986198872079 40.73532609918464, -73.98987421370785 40.73540825841471, -73.98945472059464 40.73598724676642, -73.98920954008639 40.7363071206357, -73.98901559286024 40.73656015481945, -73.9885929834259 40.73714256120269, -73.98817910247622 40.73773074905833, -73.98774074536297 40.73831218833139, -73.9873015480288 40.73890302603639, -73.98703592787126 40.73926637854947, -73.98684918554815 40.73952182183709, -73.98636141735388 40.7401848005459, -73.98587913129271 40.74085300043365, -73.98542767811023 40.7414703485295, -73.98497775500898 40.7420889576483, -73.98452636708518 40.7427070415752, -73.98407485260152 40.74332471841662, -73.98400852046814 40.74329901790011, -73.98245520796479 40.74264696008489, -73.98085965412407 40.74196976808197, -73.98131180452106 40.741350924107, -73.98176150735262 40.74073311255939, -73.98221134521279 40.74011453463405, -73.98266759857094 40.73949843977819, -73.98219046759964 40.73929736835412, -73.98180819623298 40.7391362695319, -73.98076005367115 40.73869454826463, -73.98066600473686 40.73865462655843, -73.98042358527488 40.7385530869014, -73.97949062680892 40.73815979254357, -73.97891574548608 40.73791765916198, -73.97805226497614 40.73755395365622, -73.97854094647867 40.73688765936049, -73.97857449755331 40.73667728190649, -73.97890917361924 40.73616412596519, -73.9793481955011 40.73555311262549, -73.97946317342341 40.73539192667095, -73.97952802612727 40.73530632817918, -73.97978903989635 40.734961817254, -73.98009050543193 40.73454437069078, -73.98020496163279 40.73438532269396, -73.98038020182553 40.7341443703661, -73.98064498892121 40.73377931950946, -73.98088975729115 40.73343707042292, -73.98105847089812 40.73321141463663, -73.9812677130257 40.73292473026304, -73.98149910313707 40.73261859638204, -73.98180339323206 40.73220479840489, -73.9819678218096 40.73198256062581, -73.98232282610986 40.7314978903664, -73.98238628751827 40.73141124430575))",7454853.674727685,434.69077,433.08212,-1.6086677
2,2,"POLYGON ((-73.97301487176121 40.76427887944524, -73.97141141623732 40.76358747369714, -73.9699048927902 40.76295804222633, -73.96980028891755 40.76291351212787, -73.97025814725103 40.76228875261047, -73.97075063904845 40.76160870124787, -73.97124277307127 40.7609364184791, -73.9716960921487 40.76031266144982, -73.97215595488032 40.75968124035729, -73.97261271418446 40.75905930848455, -73.97306851954798 40.7584314941964, -73.97352419545804 40.75780844078145, -73.97398183196329 40.75717975858844, -73.97443866383502 40.75655630634624, -73.97488727186538 40.7559237911435, -73.97534377956312 40.7552996951819, -73.97580739426198 40.75467727461184, -73.97589877697013 40.75471422269571, -73.97651569446147 40.75497426334514, -73.97697379108105 40.75434867554575, -73.97743259180928 40.75371708824105, -73.97787494240556 40.75309839188111, -73.97834877041339 40.75241013014185, -73.9792868623029 40.75280049694221, -73.98088709894267 40.75348098873854, -73.98094066392159 40.75340720742591, -73.98137150401968 40.75281385262083, -73.9818224434471 40.75219712693087, -73.98227490438855 40.75157729841361, -73.98272387486368 40.75095894445155, -73.98317416294071 40.75034220969327, -73.9836215844645 40.74972377165356, -73.98407636095357 40.74910212538401, -73.98247212047096 40.74843150141646, -73.98094250047252 40.74779007140462, -73.98085054482466 40.74775037037832, -73.98134068727681 40.74707866368256, -73.98183365081856 40.74641659055224, -73.98227872722472 40.7457975629662, -73.98272686543102 40.74518041438058, -73.98317411897503 40.74456031088427, -73.98362520028383 40.74394311456534, -73.98407485260152 40.74332471841662, -73.98413729050274 40.74334959061125, -73.98569571278536 40.74400764116837, -73.98729805474679 40.74468149878054, -73.9887290551396 40.74528637365363, -73.9905150345503 40.74604031741259, -73.99096832761556 40.74542089085587, -73.99141858494625 40.74480268199362, -73.99426258628625 40.74600398135792, -73.99501433132745 40.74632232768263, -73.99709902854308 40.74720510204227, -73.99664704439094 40.74782272958541, -73.99619655466972 40.74843932774466, -73.99574855507053 40.74905219622095, -73.99529821460949 40.74967168260007, -73.99484363830837 40.75029330896291, -73.99437946790309 40.75093038980283, -73.9939482565985 40.75152222216267, -73.99346417736238 40.7521900552677, -73.9929793777803 40.75285340289902, -73.99252855991885 40.75347391289272, -73.9920790007715 40.75409111586542, -73.99163271310645 40.75470680450704, -73.99117738092272 40.7553298490839, -73.99072636339713 40.75595040556484, -73.99027621412581 40.75656756504964, -73.98979085401604 40.75723313191888, -73.98929727543882 40.75790663764968, -73.9888425386865 40.75853349905813, -73.98839044575156 40.75916418617776, -73.98792640627742 40.75979027715777, -73.98747524633461 40.76040478688595, -73.98701514555319 40.76103736747788, -73.98656138533343 40.76166012236249, -73.98610406084957 40.76228995260423, -73.9856467772461 40.76291487448295, -73.98519152225465 40.76354367464783, -73.98473393779601 40.76416910487746, -73.98428230146754 40.76479181459924, -73.98382185703375 40.7654184746975, -73.98336657834079 40.76604524186613, -73.98313166741198 40.76636698305522, -73.98287713455196 40.76671559514072, -73.98236545039521 40.76739215371601, -73.98211061533112 40.7677444760438, -73.98206018167532 40.76772783692816, -73.98200758782379 40.76771566274593, -73.98195351509257 40.76770811120483, -73.98189866378647 40.76770527961438, -73.98184374455506 40.7677072052005, -73.98178946884207 40.76771386301849, -73.98172960327943 40.76772923336313, -73.98167269854021 40.76775011633794, -73.98161962886334 40.76777619111464, -73.9815712096765 40.76780705678389, -73.98152818469519 40.76784223945083, -73.98149121492801 40.76788119859843, -73.97907658778129 40.76687608613496, -73.97836112975311 40.76657371131967, -73.97623388796951 40.7656746314446, -73.97419229021413 40.76480652833192, -73.97363584699043 40.76456991377594, -73.97301487176121 40.76427887944524))",29911011.646113127,2849.402,2854.3147,4.912467
3,3,"POLYGON ((-74.00178824088411 40.7622945196391, -74.00141628695869 40.76213655166268, -74.00127796266635 40.7620758246719, -74.00115054116876 40.76202581185442, -74.0010358752528 40.76196835175674, -73.99939320922185 40.76127707643726, -73.99831211272858 40.76082206902137, -73.9962322314278 40.75994603212299, -73.99547450167069 40.75962685701757, -73.99594236631535 40.75898097909531, -73.99640941554202 40.75833915867445, -73.99663529266019 40.75801292185973, -73.99680089701198 40.75778916020669, -73.99685244878643 40.75773270891133, -73.99692177937254 40.75763758169524, -73.9972337372397 40.75720954278102, -73.99729876528028 40.75710704073593, -73.99577488185152 40.75645451522942, -73.99511286348465 40.75617577444613, -73.99500601602121 40.75613671437024, -73.99446824672701 40.7559088622047, -73.99163271310645 40.75470680450704, -73.9920790007715 40.75409111586542, -73.99252855991885 40.75347391289272, -73.9929793777803 40.75285340289902, -73.99346417736238 40.7521900552677, -73.9939482565985 40.75152222216267, -73.99437946790309 40.75093038980283, -73.99484363830837 40.75029330896291, -73.99529821460949 40.74967168260007, -73.99574855507053 40.74905219622095, -73.99619655466972 40.74843932774466, -73.99664704439094 40.74782272958541, -73.99709902854308 40.74720510204227, -73.99501433132745 40.74632232768263, -73.99426258628625 40.74600398135792, -73.99141858494625 40.74480268199362, -73.99096832761556 40.74542089085587, -73.9905150345503 40.74604031741259, -73.9887290551396 40.74528637365363, -73.98729805474679 40.74468149878054, -73.98569571278536 40.74400764116837, -73.98413729050274 40.74334959061125, -73.98407485260152 40.74332471841662, -73.98452636708518 40.7427070415752, -73.98497775500898 40.7420889576483, -73.98542767811023 40.7414703485295, -73.98587913129271 40.74085300043365, -73.98636141735388 40.7401848005459, -73.98684918554815 40.73952182183709, -73.98703592787126 40.73926637854947, -73.9873015480288 40.73890302603639, -73.98774074536297 40.73831218833139, -73.98817910247622 40.73773074905833, -73.9885929834259 40.73714256120269, -73.98901559286024 40.73656015481945, -73.98920954008639 40.7363071206357, -73.98945472059464 40.73598724676642, -73.98987421370785 40.73540825841471, -73.98986198872079 40.73532609918464, -73.98989720734157 40.73527068060214, -73.98992556268855 40.7352130292266, -73.98994681349905 40.73515363562393, -73.98996077903112 40.7350930051267, -73.98996734038279 40.73503165369922, -73.98996644174299 40.73497010338979, -73.98990296036121 40.73443479013698, -73.99075396816642 40.73483915457371, -73.99119899401006 40.73501236858355, -73.99171498773387 40.73521530116922, -73.99361688329428 40.73600449161602, -73.99683993860417 40.73736088939823, -73.99968422973272 40.7385524733135, -74.00252381416747 40.73975264364216, -74.00310733818152 40.73999752106158, -74.00512553518328 40.74085021357099, -74.00536222029359 40.74094950301543, -74.00544214844913 40.74098214026173, -74.00697077790485 40.74162712766069, -74.007791161348 40.74197084474663, -74.00820401812355 40.74214751828839, -74.00869902296354 40.74236172346079, -74.00879080588835 40.74237514422616, -74.00889339798327 40.74238416769186, -74.00902439181317 40.74239974331017, -74.0091660821697 40.74241659146345, -74.00909156846187 40.74288614856982, -74.00924013575025 40.74289951840996, -74.00924074160112 40.74291316086342, -74.00962015348905 40.74295124788721, -74.00956843411765 40.74325778472641, -74.00958464345696 40.74326351998051, -74.01211940028659 40.74351661218258, -74.01213726936176 40.74353192705925, -74.01214813183593 40.74355930154756, -74.0120900828903 40.74389763764889, -74.01206903486668 40.74392249354837, -74.01202085006399 40.74393977020885, -74.01197763342873 40.74393556042099, -74.0095120176736 40.74367609325772, -74.00948868364225 40.74369568117955, -74.00943800870859 40.74397125497051, -74.00939426932104 40.74396871633564, -74.0090420750423 40.74393387125508, -74.00890032962842 40.74391792709604, -74.00880283523887 40.74443934762422, -74.00872780058869 40.74485823240747, -74.00872986359421 40.74488153782969, -74.00893975844275 40.74490921733246, -74.00957440612908 40.74499290866282, -74.00961227924414 40.74499790315055, -74.00955832929749 40.74528882529872, -74.00991660813456 40.74532725500708, -74.00993436677696 40.74531707810186, -74.00993796184925 40.74529670090787, -74.00994341816717 40.74526576973638, -74.00995048769146 40.74522569032094, -74.00995852601345 40.74518011964662, -74.00996759959419 40.74512868110845, -74.0099735068339 40.74509519411574, -74.00998135739343 40.7450506823885, -74.00998917273134 40.74500638375687, -74.00999822601715 40.74495505930214, -74.00998685784818 40.74494416421523, -74.00986948474728 40.74493391770718, -74.00987211085473 40.74491650162322, -74.01016790535392 40.74494232970962, -74.01016465197362 40.7449639241272, -74.01005375656217 40.74495423492993, -74.01003848384612 40.74496345807818, -74.0100236125255 40.74504634531803, -74.01001404323709 40.74509967661556, -74.01000814033458 40.74513257676564, -74.00999930170606 40.74518183979107, -74.00999250524053 40.74521971856168, -74.00998320132659 40.74527157308871, -74.00997743638767 40.74530370360898, -74.00997395021921 40.74532313510927, -74.00999095379989 40.74533668566879, -74.01046920011868 40.74538676602899, -74.01048835594958 40.74537571459211, -74.01049187417463 40.74535516651124, -74.01049693441198 40.74532561543083, -74.01050332781192 40.74528827090887, -74.01051171655331 40.74523927525836, -74.01052083436335 40.74518602135884, -74.01052681665284 40.74515108070613, -74.01052968455846 40.74513433251263, -74.01055044755881 40.74501305670488, -74.01053188168753 40.74500298186923, -74.01041700660248 40.74499358220078, -74.01041937209379 40.74497682366849, -74.01076419780692 40.74500503202081, -74.01076156046138 40.74502372618354, -74.01060621540191 40.74501101647431, -74.01058579200931 40.7450204465616, -74.01056801091906 40.74513793282642, -74.01056370849734 40.74516636225321, -74.01055056928827 40.74525318207785, -74.01053978205329 40.74532445541941, -74.01053373534738 40.74536440745701, -74.01053106537704 40.74538205038949, -74.01054520392155 40.74539213501163, -74.01110359804885 40.74544767024397, -74.01111624163289 40.74543612462546, -74.01112466229969 40.74537776220247, -74.01113010029034 40.74534322832556, -74.01113887006922 40.74528754863188, -74.01114545795528 40.74524572071857, -74.01115627315944 40.74517704715616, -74.01116113418436 40.74514617646103, -74.01117183119825 40.74507825828337, -74.01115328709832 40.7450686425677, -74.01104281748226 40.74506096342361, -74.01104459150831 40.74504621240204, -74.01138769974182 40.74507311268263, -74.01138567845317 40.74508800763889, -74.01123038057221 40.74507583016014, -74.01121085294047 40.74517080368261, -74.0112059244744 40.74519477063079, -74.01118816871934 40.74528112558912, -74.01118102964986 40.74531584944143, -74.01116675082788 40.7453852979819, -74.01115419176909 40.74544637808396, -74.01116709976122 40.74546035254001, -74.01173958552815 40.74551991819022, -74.01179527645735 40.74515466698502, -74.01178273500794 40.7451349561284, -74.01166900853472 40.74512733119142, -74.01167067583789 40.74511397683727, -74.01183642872417 40.74512596367877, -74.01177458786383 40.74552484591882, -74.01177025765044 40.74555278353504, -74.01176635449525 40.74557798004351, -74.0117827582809 40.74560157225544, -74.01171897530912 40.7459398449978, -74.01171123496545 40.74596125915174, -74.01167885505596 40.74597946181598, -74.01163451251723 40.74597839430357, -74.01055524902235 40.74587110392034, -74.01055133475727 40.7459028839997, -74.01012821388646 40.74585723892902, -74.01012821162075 40.74584233546307, -74.00994668462282 40.74581951444565, -74.0099480791384 40.74580017091197, -74.00946389855972 40.74575014365948, -74.00945236676583 40.74581747338835, -74.00944165126164 40.74588003525277, -74.00943562211815 40.74591524221594, -74.00942443646909 40.7459805478605, -74.00941900727406 40.74601224727717, -74.00940745668294 40.74607969510652, -74.00940155801693 40.74611413612649, -74.00939067734767 40.74617765591179, -74.00938523645611 40.74620942686062, -74.00938042260202 40.74623753630546, -74.00937637598555 40.74626116385927, -74.0093636273423 40.74633560197725, -74.01153382764755 40.74656775420971, -74.01156782922591 40.74657945166638, -74.01159123434022 40.74660150547598, -74.01158846879171 40.7466280744022, -74.01153307246702 40.74696682694801, -74.01151183018257 40.74698460360049, -74.01148373087554 40.74699058876531, -74.01144491250467 40.74698628502848, -74.00924314658668 40.74676279025117, -74.00913736259926 40.74735976280303, -74.00956047962374 40.74740279960456, -74.00956103476231 40.74738773359525, -74.00956765300357 40.74738787745324, -74.00956826626557 40.7473710834066, -74.00955039867242 40.74737070611285, -74.00955155415365 40.74733934176792, -74.00996384996873 40.74737780301255, -74.00995838445456 40.74741167208287, -74.00990669970037 40.74740684960845, -74.00990158912964 40.74743848434895, -74.01135675337719 40.74759241784426, -74.01139477623487 40.74761090210869, -74.0114067393551 40.74763054956549, -74.01134693158467 40.74797620549263, -74.01133174441692 40.748000575342, -74.01130352993751 40.74801457190892, -74.01126611253964 40.74801371918119, -74.00905847901343 40.74778564533286, -74.00894606502322 40.74841189316874, -74.00897918405973 40.74841270962696, -74.00897918237624 40.74840021938048, -74.00907100927556 40.74840976720643, -74.00907390770351 40.74839506170085, -74.00941511636562 40.74842958641473, -74.00941607672534 40.74843693503796, -74.00952336741516 40.74844795680827, -74.0095188236012 40.74847354043597, -74.01116687561544 40.74864504676619, -74.01119472751151 40.74865681411391, -74.01121561813416 40.74867799224359, -74.01121562130412 40.74869682117583, -74.01114914281891 40.7490257472649, -74.01113289942985 40.74904163383103, -74.01110891182978 40.74904987541704, -74.01107797059215 40.74905164311728, -74.0099481793803 40.74893198800572, -74.00956004978671 40.74993504128899, -74.00954248045576 40.75000094902337, -74.00951808686516 40.75010700478144, -74.00947001922511 40.75008116415657, -74.00947559600824 40.75007515721706, -74.00925340917918 40.74998520572196, -74.00910453215725 40.75037106973036, -74.01067737532614 40.75102267447692, -74.01056463476439 40.75132146210132, -74.00900098259454 40.75064818378262, -74.00870618650585 40.75142680500335, -74.00873137829976 40.75146589446718, -74.00866729071819 40.75162819722078, -74.00862089839431 40.75165257741992, -74.00853256925016 40.75188360880176, -74.00876004993501 40.75194801370454, -74.00914082120002 40.75209759409906, -74.00912661123245 40.75211689573494, -74.00874567715042 40.75196439532705, -74.00865115936804 40.75193951211309, -74.0086431823763 40.75195650203196, -74.00896912527918 40.75207679147877, -74.00895742294804 40.75209022513098, -74.00903895969962 40.75212515514733, -74.00904909796247 40.75211834944303, -74.00910757975159 40.75213971211186, -74.00910596820002 40.7521421244469, -74.00905774009662 40.7522143512432, -74.00899734911651 40.75218910594716, -74.00900762808322 40.75217684173425, -74.00892887650475 40.7521440018702, -74.00891472422606 40.75216362847585, -74.00867223768388 40.75206225000077, -74.00859053101699 40.75202810543441, -74.00858095760466 40.75204388241163, -74.00866456561988 40.75207286737429, -74.0093408924528 40.75235560954557, -74.00932795206229 40.75237350304617, -74.00847895572794 40.75201857141734, -74.00842636447226 40.75215785023929, -74.0088177981942 40.75232434535164, -74.00880273703076 40.75234485403723, -74.0088394166214 40.75235881653471, -74.00885173565307 40.75234228177298, -74.00986566961524 40.75276341313929, -74.00984627922618 40.75278544195944, -74.0098892261995 40.75280368052559, -74.00990631519599 40.75278041119839, -74.0099905581975 40.75281618714912, -74.00992010631784 40.75291212501183, -74.00997058797022 40.75293356415319, -74.00991916275493 40.75300359145925, -74.00978913116427 40.75294837008773, -74.00988774868318 40.75281407765334, -74.00983854674402 40.75279496798311, -74.00983056913984 40.75280346424459, -74.00882994505393 40.75238001600717, -74.00883632714998 40.75237152110955, -74.00879210090839 40.75235213787697, -74.00868792219572 40.75249399862842, -74.00835352838843 40.75235073934234, -74.00801152240525 40.75325645160696, -74.00790245613032 40.7535426115119, -74.00773872468986 40.7539721578186, -74.00761949611847 40.75428184127156, -74.00774404830214 40.75433680193175, -74.00759618989146 40.75453055073418, -74.00747157990915 40.75447701941873, -74.00729394650313 40.7547231844509, -74.00728499944323 40.75473556820317, -74.00741362036906 40.75478930266945, -74.00727181174769 40.75498559453525, -74.00714468360972 40.75493248117346, -74.00695917416678 40.75518079484942, -74.00680635763678 40.75539177513777, -74.00670291840636 40.75553236749098, -74.00657767658511 40.75570687093139, -74.00620548925967 40.75622084346845, -74.00610422181595 40.75636051962065, -74.0059669102922 40.75655814193033, -74.00592383847429 40.75662023563424, -74.00580938168247 40.7567893414784, -74.00541885841005 40.75732314034921, -74.00521187705773 40.75723199853994, -74.00480392560185 40.75780984316474, -74.00496777078658 40.75788416444799, -74.00527894797891 40.75802855492829, -74.00503105136636 40.75835701597057, -74.0069642874931 40.75916005756164, -74.00699375268466 40.75917614764265, -74.00701038304962 40.75920372038669, -74.00700358904015 40.75923187034111, -74.00652959987842 40.75987475124123, -74.00650687640183 40.75989203231721, -74.00647588371956 40.75989360126805, -74.00644352901304 40.75989045996202, -74.00631515935251 40.75984282204465, -74.00450483093914 40.75908499655273, -74.00420629125391 40.75950170768841, -74.00390742032769 40.75937569218353, -74.00380657835007 40.75951073146602, -74.0040798895684 40.75962604474275, -74.00424697128062 40.75969921417143, -74.0042024743225 40.7597610718818, -74.00414863814689 40.75983591417081, -74.00424487588262 40.7598865731666, -74.00425967856717 40.75987530767856, -74.00431889425076 40.75991068576346, -74.00426869650668 40.75995927901336, -74.00421059345653 40.75992456661004, -74.00422266067 40.75991310304368, -74.00413171622799 40.75986164239605, -74.00411162007795 40.75989300730724, -74.00366891453541 40.75970596957659, -74.00357251040076 40.75984655897317, -74.00392854933564 40.76000301972046, -74.00382559595199 40.76013313666688, -74.00358800911199 40.7604517069513, -74.0033848822989 40.76072887070636, -74.00313338991401 40.76107834509634, -74.00278691552613 40.76092896970336, -74.00233528130057 40.76154372700165, -74.00454520983429 40.76249280144228, -74.00455814361389 40.76250787607535, -74.00455641560922 40.76252426502509, -74.00444951527277 40.76266456720002, -74.00442709659245 40.76267570735638, -74.00439976203518 40.76267135909885, -74.0022008207327 40.7617284322265, -74.00178824088411 40.7622945196391))",36707813.59041388,1562.7378,1553.403,-9.334908
