,taxi_count_gt,taxi_count_pred,polygon
10,0.12479474395513535,0.10791149735450745,"POLYGON ((-73.98238600000001 40.731411, -73.98684900000001 40.739522, -73.986361 40.740185, -73.985879 40.740853, -73.985428 40.74147, -73.984978 40.742089, -73.984526 40.742707, -73.984075 40.743325, -73.984009 40.743299, -73.982455 40.742647, -73.98086000000001 40.74197, -73.981312 40.741351, -73.981762 40.740733, -73.98221100000001 40.740115, -73.982665 40.739497, -73.980418 40.738551, -73.979491 40.73816, -73.978916 40.737918, -73.97805200000001 40.737554, -73.978498 40.736791, -73.97857399999999 40.736677, -73.978909 40.736164, -73.979348 40.735553, -73.979446 40.735415, -73.979789 40.734962, -73.980091 40.734544, -73.980205 40.734385, -73.98042 40.73409, -73.980645 40.733779, -73.981053 40.733208, -73.981499 40.732619, -73.981803 40.732205, -73.98196799999999 40.731983, -73.98232299999999 40.731498, -73.98238600000001 40.731411))"
11,0.010673235170543194,0.022139042615890503,"POLYGON ((-73.98684900000001 40.739522, -73.98238600000001 40.731411, -73.982556 40.73135, -73.98494100000001 40.732348, -73.98718 40.733292, -73.98877899999999 40.733965, -73.989903 40.734435, -73.989969 40.734905, -73.98997799999999 40.734979, -73.98997900000001 40.735054, -73.989974 40.735129, -73.98996200000001 40.735203, -73.989943 40.735277, -73.98991700000001 40.735349, -73.989874 40.735408, -73.98945500000001 40.735987, -73.98921 40.736307, -73.98901600000001 40.73656, -73.98859299999999 40.737143, -73.988179 40.737731, -73.987741 40.738312, -73.987302 40.738903, -73.987036 40.739266, -73.98684900000001 40.739522))"
12,0.19622331857681274,0.16678479313850403,"POLYGON ((-73.972196 40.740403, -73.980418 40.738551, -73.982665 40.739497, -73.98221100000001 40.740115, -73.981762 40.740733, -73.981312 40.741351, -73.98086000000001 40.74197, -73.98041000000001 40.742587, -73.97995899999999 40.743205, -73.979508 40.743825, -73.97905799999999 40.744444, -73.978607 40.745058, -73.97812399999999 40.745727, -73.97736 40.745404, -73.975881 40.744779, -73.975224 40.744505, -73.973508 40.743782, -73.97223 40.743249, -73.972109 40.743205, -73.97206199999999 40.743188, -73.97198899999999 40.743163, -73.971917 40.743137, -73.97167899999999 40.743054, -73.971889 40.742725, -73.971763 40.742673, -73.97174099999999 40.742664, -73.97177499999999 40.742616, -73.97196 40.742338, -73.972049 40.741888, -73.972069 40.741789, -73.97210200000001 40.741623, -73.97215300000001 40.741389, -73.97219800000001 40.741145, -73.972286 40.740738, -73.97229 40.740721, -73.972213 40.740712, -73.972196 40.74071, -73.972183 40.740706, -73.972168 40.740693, -73.972165 40.740676, -73.972165 40.740672, -73.97221500000001 40.740427, -73.97222499999999 40.740417, -73.972235 40.740413, -73.972236 40.740405, -73.972196 40.740403))"
13,0.009852216579020023,0.0050286054611206055,"POLYGON ((-73.980418 40.738551, -73.972196 40.740403, -73.972217 40.740308, -73.972268 40.740314, -73.97226999999999 40.740309, -73.97225299999999 40.7403, -73.97224799999999 40.740291, -73.9723 40.740035, -73.97230999999999 40.740019, -73.972331 40.740011, -73.97243899999999 40.740022, -73.972537 40.739661, -73.972657 40.739223, -73.972655 40.739178, -73.972651 40.739058, -73.972644 40.739017, -73.972645 40.738959, -73.97264699999999 40.738846, -73.972633 40.738789, -73.97263100000001 40.73874, -73.972628 40.738709, -73.97262600000001 40.738666, -73.972628 40.738594, -73.972621 40.738521, -73.97261899999999 40.738463, -73.972628 40.7384, -73.972639 40.738395, -73.972638 40.73838, -73.972628 40.738368, -73.97262499999999 40.738243, -73.972633 40.738232, -73.972633 40.738224, -73.972623 40.738217, -73.97261899999999 40.738044, -73.972615 40.73803, -73.972606 40.737939, -73.97261899999999 40.737915, -73.972612 40.737898, -73.972605 40.737822, -73.97261399999999 40.737798, -73.972606 40.737666, -73.972606 40.737495, -73.972577 40.737494, -73.97257999999999 40.737355, -73.97257 40.737264, -73.972594 40.737262, -73.972595 40.737231, -73.9726 40.737222, -73.972595 40.737189, -73.972606 40.737166, -73.972595 40.737155, -73.972598 40.737123, -73.972598 40.737097, -73.972584 40.737016, -73.972584 40.736875, -73.97259 40.73677, -73.972583 40.736745, -73.97257999999999 40.736691, -73.97257500000001 40.736647, -73.972556 40.736461, -73.97256299999999 40.736446, -73.97248999999999 40.735803, -73.97251 40.735787, -73.972869 40.735771, -73.974414 40.736414, -73.97445999999999 40.736294, -73.974417 40.736278, -73.974412 40.736285, -73.9744 40.736284, -73.97402700000001 40.736126, -73.974047 40.7361, -73.974429 40.736261, -73.974428 40.736266, -73.97446600000001 40.736278, -73.974504 40.736065, -73.974475 40.736062, -73.974441 40.73605, -73.974434 40.736054, -73.974141 40.735956, -73.97415100000001 40.735934, -73.974447 40.736033, -73.974448 40.736038, -73.974478 40.736044, -73.97450499999999 40.736042, -73.974515 40.735895, -73.974508 40.735797, -73.974487 40.735877, -73.97445 40.73587, -73.97446100000001 40.735832, -73.974249 40.735798, -73.974245 40.735781, -73.97425800000001 40.735767, -73.974469 40.735799, -73.974469 40.735789, -73.97447699999999 40.735789, -73.97447099999999 40.735729, -73.974465 40.735668, -73.974391 40.735669, -73.974391 40.735673, -73.97426299999999 40.735673, -73.97426400000001 40.735677, -73.974192 40.735681, -73.974189 40.735661, -73.97415700000001 40.735659, -73.97414499999999 40.735673, -73.974092 40.735642, -73.97408900000001 40.735646, -73.97341900000001 40.735368, -73.973439 40.735341, -73.973057 40.735177, -73.972807 40.735524, -73.972937 40.735599, -73.97293000000001 40.735608, -73.972763 40.735505, -73.97299700000001 40.735187, -73.972964 40.735169, -73.972932 40.735205, -73.97288500000001 40.73518, -73.972864 40.735212, -73.972837 40.7352, -73.972945 40.735065, -73.972967 40.735078, -73.972945 40.735108, -73.97299599999999 40.735128, -73.972971 40.735157, -73.97300300000001 40.735173, -73.97303700000001 40.735128, -73.973299 40.735242, -73.973322 40.735202, -73.973316 40.735196, -73.973299 40.735177, -73.97327900000001 40.735148, -73.97327199999999 40.735119, -73.973277 40.735079, -73.973296 40.735041, -73.97332900000001 40.735011, -73.97336900000001 40.734989, -73.973418 40.734971, -73.97345900000001 40.734968, -73.973523 40.734975, -73.973545 40.734944, -73.97443699999999 40.735316, -73.974672 40.735398, -73.974749 40.735425, -73.97482599999999 40.735382, -73.97489299999999 40.735375, -73.97496 40.735369, -73.975111 40.73539, -73.975223 40.735398, -73.975891 40.735673, -73.976364 40.735868, -73.977124 40.736197, -73.97792800000001 40.736544, -73.97833799999999 40.736721, -73.978498 40.736791, -73.97805200000001 40.737554, -73.978916 40.737918, -73.979491 40.73816, -73.980418 40.738551))"
14,0.4047619104385376,0.18934866786003113,"POLYGON ((-73.97534400000001 40.7553, -73.98179399999999 40.758021, -73.981341 40.758645, -73.980886 40.759271, -73.98042599999999 40.759899, -73.979972 40.760525, -73.979513 40.761149, -73.979057 40.761771, -73.978602 40.762396, -73.978139 40.763024, -73.97768600000001 40.763644, -73.974457 40.762293, -73.972853 40.761614, -73.971338 40.760977, -73.971243 40.760936, -73.97169599999999 40.760313, -73.972156 40.759681, -73.972613 40.759059, -73.973069 40.758431, -73.973524 40.757808, -73.97398200000001 40.75718, -73.974439 40.756556, -73.974887 40.755924, -73.97534400000001 40.7553))"
15,0.3325123190879822,0.21488353610038757,"POLYGON ((-73.98179399999999 40.758021, -73.97534400000001 40.7553, -73.975807 40.754677, -73.975899 40.754714, -73.976516 40.754974, -73.976974 40.754349, -73.977433 40.753717, -73.977875 40.753098, -73.97837 40.752416, -73.979287 40.7528, -73.980887 40.753481, -73.984118 40.754842, -73.98362400000001 40.755516, -73.98316800000001 40.75614, -73.98271200000001 40.756771, -73.98225499999999 40.757387, -73.98179399999999 40.758021))"
16,0.27504104375839233,0.33942484855651855,"POLYGON ((-73.971217 40.755193, -73.976974 40.754349, -73.976516 40.754974, -73.975899 40.754714, -73.975807 40.754677, -73.97534400000001 40.7553, -73.974887 40.755924, -73.974439 40.756556, -73.97398200000001 40.75718, -73.973524 40.757808, -73.973069 40.758431, -73.972613 40.759059, -73.972156 40.759681, -73.97169599999999 40.760313, -73.971243 40.760936, -73.97075100000001 40.761609, -73.970258 40.762289, -73.96980000000001 40.762914, -73.969688 40.762866, -73.968187 40.762227, -73.966583 40.761551, -73.966571 40.761482, -73.966995 40.760905, -73.967462 40.760223, -73.967922 40.759593, -73.968024 40.759578, -73.96848 40.75895, -73.968935 40.75833, -73.96939399999999 40.7577, -73.969849 40.757076, -73.970314 40.756453, -73.970759 40.755825, -73.971217 40.755193))"
17,0.20935960114002228,0.23620682954788208,"POLYGON ((-73.976974 40.754349, -73.971217 40.755193, -73.971677 40.75457, -73.97213600000001 40.753943, -73.972589 40.753318, -73.973045 40.752692, -73.97350299999999 40.752065, -73.97395899999999 40.751441, -73.97444900000001 40.750766, -73.97604800000001 40.751441, -73.97685199999999 40.751776, -73.977108 40.751883, -73.977543 40.752064, -73.977677 40.752119, -73.97779199999999 40.752168, -73.97837 40.752416, -73.977875 40.753098, -73.977433 40.753717, -73.976974 40.754349))"
18,0.0,0.00010686367750167847,"POLYGON ((-73.981362 40.767837, -73.979077 40.766876, -73.97836100000001 40.766574, -73.97623400000001 40.765675, -73.974192 40.764807, -73.973636 40.76457, -73.973015 40.764279, -73.971411 40.763587, -73.969905 40.762958, -73.96980000000001 40.762914, -73.970258 40.762289, -73.97075100000001 40.761609, -73.971243 40.760936, -73.981362 40.767837))"
19,0.0,0.010174810886383057,"POLYGON ((-73.971243 40.760936, -73.971338 40.760977, -73.972853 40.761614, -73.974457 40.762293, -73.97768600000001 40.763644, -73.978139 40.763024, -73.978602 40.762396, -73.98143399999999 40.763594, -73.98247000000001 40.764033, -73.98428199999999 40.764792, -73.983822 40.765418, -73.983367 40.766045, -73.982877 40.766716, -73.982365 40.767392, -73.982152 40.767682, -73.98205900000001 40.767643, -73.98205900000001 40.767642, -73.981954 40.767618, -73.981844 40.76761, -73.981735 40.767619, -73.981634 40.767645, -73.98155300000001 40.76768, -73.98147899999999 40.767725, -73.981415 40.767778, -73.981362 40.767837, -73.971243 40.760936))"
