the_geom,PUMA,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.89641133483133 40.90450452082029, -73.89635785905254 40.90320013158323, -73.89640895736446 40.902961108216765, -73.89661002128634 40.90220351308403, -73.89687844568361 40.90104058013576, -73.89697054181907 40.90061116757796, -73.89702895085587 40.90031520424901, -73.89703363692632 40.90027862128193, -73.89704651420277 40.90022470306847, -73.8970732920871 40.90008389133755, -73.89713947262914 40.89961943497663, -73.89715717165433 40.89937182667725, -73.89709149080826 40.89859331770284, -73.89699492794266 40.89787872387861, -73.89670747089401 40.89580502941461, -73.89643170717076 40.89365527992685, -73.89675790074938 40.89264544357174, -73.89705763386075 40.89214045752817, -73.89728112520719 40.89171068418297, -73.89731936146543 40.89161586070821, -73.89756357711885 40.89101024547275, -73.8976960102908 40.89068182399677, -73.8977666909259 40.89050938970772, -73.89787887465394 40.89027610124158, -73.89827216798834 40.88945794299774, -73.89922499104134 40.8875308025614, -73.89936426850628 40.88724908970036, -73.8996206518211 40.886779487717476, -73.89971127596704 40.88663873103934, -73.89978252141879 40.88652912401058, -73.8997258849372 40.88651488700968, -73.89892571692607 40.886383501803614, -73.89738335969916 40.8860867717945, -73.89715645433454 40.88604482374259, -73.89688178362401 40.885999347275344, -73.8966824301466 40.88596459035121, -73.89661546555915 40.88595525550797, -73.89652068999241 40.88593698919566, -73.89595674893191 40.8858283245205, -73.89508270593416 40.88564151150405, -73.89467948886859 40.88551994158564, -73.89453431343162 40.885594063874095, -73.89291643700875 40.88531143409424, -73.892886444543 40.88526430630552, -73.89176617913928 40.885049846262014, -73.89080543914645 40.8848678434667, -73.88984701760678 40.88468574709414, -73.88889642115014 40.884503918655795, -73.8884015714095 40.88441707516987, -73.88774773382939 40.88428761863111, -73.88758612608837 40.88425561966303, -73.887051424699 40.88434957584534, -73.88704833400232 40.88423552061723, -73.88704304005198 40.884040232377764, -73.88708705653706 40.88379702731916, -73.88710004492282 40.883729944387056, -73.88710703286657 40.88367398595106, -73.8871230358481 40.88320093994548, -73.88713206547013 40.88315094495823, -73.88714697620081 40.8831179381556, -73.88718101566904 40.88308394223459, -73.88723194009826 40.88305497842842, -73.88721238677068 40.88282015764043, -73.88719754661705 40.88275243552761, -73.88716505199065 40.88257651139483, -73.88706962783775 40.88247689606618, -73.88595071664201 40.880507412132566, -73.88582680335531 40.879907897306296, -73.88578568284736 40.87961687371421, -73.88575540641568 40.87931311888168, -73.88567517893242 40.8788725108072, -73.88773577644082 40.87703388179025, -73.88808032200716 40.876272746300586, -73.88824333740202 40.87589219547007, -73.88855699854332 40.875197313429396, -73.88937163753195 40.87338229790122, -73.88863187232498 40.872765031241364, -73.8885798786063 40.87272164069897, -73.88798774411042 40.872227491014904, -73.88785196328796 40.87211417612792, -73.88793503664564 40.87203023235726, -73.8883354696522 40.871709831537466, -73.88868449911642 40.87149511301808, -73.88884301553121 40.87139806733183, -73.88950049155225 40.87102055659574, -73.8899174447573 40.870780632196094, -73.89042763850235 40.870487054325075, -73.89098696927373 40.8701607154302, -73.89119350421439 40.870010033300105, -73.89138947034837 40.86985099418488, -73.89157400109443 40.8696842528409, -73.89174633546492 40.86951054805492, -73.8919171826082 40.86930211007547, -73.8922125878378 40.868915500046896, -73.89243509112487 40.86862059828918, -73.89300269948345 40.867881068389764, -73.89368435561491 40.86698082111914, -73.89376139036888 40.86687505819983, -73.89397201750864 40.86660230541641, -73.8940869705071 40.86645343371786, -73.89431825320109 40.866153926874425, -73.89436438771088 40.866091672139845, -73.89438130324766 40.86606885121169, -73.89453048696238 40.86614380984696, -73.89536151622248 40.86656133070879, -73.89544263444235 40.866602088895064, -73.8963131566992 40.867038575444035, -73.89740323298722 40.86747418971119, -73.89656060531266 40.8685652000838, -73.89891854298266 40.86965857448669, -73.89907327253478 40.86952535560171, -73.89921387694793 40.86938138678487, -73.8993385117239 40.8692280281048, -73.89944561478961 40.869066842580914, -73.89953404306789 40.86889961388852, -73.89960300360639 40.86872820825632, -73.89965220141711 40.86855457878043, -73.89942436187407 40.86788083771621, -73.89996575648385 40.86801730151037, -73.90106540741084 40.8682839043885, -73.9012890331893 40.86833668003966, -73.90150981641064 40.86839595317705, -73.901727429628 40.868461635893674, -73.90194154998031 40.86853363086322, -73.90215186001241 40.868611831209, -73.90235804780234 40.8686961209529, -73.90318667465827 40.869148991491144, -73.90374975893964 40.86959562714014, -73.90403592510557 40.869949163860376, -73.90442003077385 40.87036127600006, -73.90448860489711 40.8705785485477, -73.90443428798508 40.87224530928334, -73.90444007325019 40.87233032825171, -73.90444008459514 40.87233041939357, -73.90444010698955 40.87233050015812, -73.90446896638014 40.87241539499666, -73.9044690132068 40.87241552067757, -73.90446908609933 40.87241562946028, -73.90452057544907 40.87249502280229, -73.90452070450377 40.87249521120478, -73.90452088300438 40.872495391942145, -73.90459188940369 40.87256444630609, -73.90459194803047 40.8725645001294, -73.90459203181607 40.87256455397354, -73.90467728208338 40.872619879498394, -73.90571425230091 40.873138322100736, -73.90586616711973 40.873182660929565, -73.90591126339011 40.87319581742626, -73.90601809296982 40.873226989180445, -73.90607917977972 40.873242420694005, -73.90614668858372 40.87326020472841, -73.9063631648442 40.87331904792143, -73.90662887006803 40.873380378728214, -73.90669984735031 40.87339676324598, -73.90746489728103 40.8735473542359, -73.90708792684956 40.874325983406194, -73.90691694520311 40.87505586276138, -73.90665099473267 40.87575250419211, -73.90682004112283 40.876585525607325, -73.90682822856839 40.876631551888806, -73.90685372865197 40.87666367552696, -73.90692586434854 40.87675454730292, -73.90703748870429 40.87689516121016, -73.90765281705261 40.87742802285943, -73.90835569750192 40.877918314187255, -73.9090623603834 40.878486782812104, -73.90949832117538 40.878776731679174, -73.91033193566491 40.879038046804695, -73.91148913190445 40.87901885880956, -73.91205829964028 40.878119320048164, -73.91250172849264 40.877901244353644, -73.9148462409017 40.87666671027604, -73.91571027699659 40.87579545505268, -73.9157431467468 40.8757608959931, -73.91578515638106 40.875716945064845, -73.91726028337294 40.875809003580606, -73.91733338910987 40.87580205921555, -73.91740100821643 40.87578690427284, -73.91747364858442 40.87576225015322, -73.91768907071938 40.87568068405728, -73.91775669395919 40.87566362786071, -73.91778922506644 40.87567695519407, -73.91783922540307 40.8757378049118, -73.91791929605574 40.87577777133686, -73.91799187160977 40.875804428896025, -73.91808452199025 40.875794993142094, -73.91824974232478 40.875817916008415, -73.91825972376274 40.87584452954411, -73.91827973937365 40.875855946825176, -73.91829727469694 40.87584835638854, -73.91832983767522 40.87583697633151, -73.9190832635702 40.87606488182632, -73.91978381299002 40.87642143660899, -73.9197755678824 40.876497554377345, -73.91987703515719 40.876508887420506, -73.91992137179287 40.87654506189148, -73.9199433211953 40.8765468304126, -73.91996893879892 40.876548895810835, -73.92002897662496 40.87659264712365, -73.92006899608673 40.876626883658155, -73.92005645945062 40.87665692050952, -73.92005393038463 40.87666298123728, -73.92007143601694 40.87668009776745, -73.92008028497052 40.87668010389576, -73.92011149643527 40.8766801255057, -73.92015400826214 40.8767238657915, -73.92025638965015 40.87695199027711, -73.92157710423953 40.87813654312442, -73.92160630313212 40.87815710258179, -73.92163286210757 40.878184793689485, -73.9216451544793 40.878198543082874, -73.92169203715619 40.878250983700546, -73.92182211843537 40.87835179656938, -73.92206723651886 40.878572414802974, -73.92213443996722 40.87860986378529, -73.92222979498963 40.878645496491195, -73.92240799295877 40.87868309024716, -73.92240797516861 40.87869833429412, -73.92243464409738 40.8786984636236, -73.92248829893143 40.87870664479073, -73.92248992860299 40.87874475594855, -73.92253523106848 40.8787665758689, -73.92258529781688 40.87877611218594, -73.92267879929852 40.87886681383413, -73.92273788287528 40.87890544542793, -73.92279794451153 40.878932091567656, -73.92287303871048 40.87895114604791, -73.92295065367425 40.87895499931457, -73.92304082223714 40.8789303539074, -73.92309319848724 40.878905555432155, -73.92312345790046 40.8789228073068, -73.9231635067139 40.87893423707593, -73.923186039062 40.878936151949375, -73.92324363509948 40.878930488971214, -73.92325917157211 40.8789210712961, -73.92326869161509 40.878915301110105, -73.92330375396061 40.87890772274115, -73.92359172553134 40.87895215933272, -73.92362973950414 40.8789639432433, -73.92374935501272 40.87898403609693, -73.92379441301985 40.878993569082056, -73.9238269787748 40.87898028710505, -73.92390209942485 40.87897653574045, -73.92394215253303 40.87898416331563, -73.92396967812199 40.878999385974794, -73.92398718755096 40.8790146008582, -73.92403725620422 40.87902223549898, -73.92405728829722 40.87902034830546, -73.92406481567694 40.87900705028547, -73.9241799962164 40.87900522613767, -73.92431268603524 40.87901861503359, -73.92449042845345 40.87904723895717, -73.92451795851036 40.879058659561935, -73.92453549396421 40.87905106985712, -73.92453803158372 40.879020663644404, -73.92458061680503 40.87900358708458, -73.92461565451498 40.87901881332573, -73.9246557202094 40.879015039237984, -73.92468081882909 40.87896184322633, -73.9247234211893 40.87892956327496, -73.92477853460665 40.878904893137765, -73.92490327473082 40.878888367853186, -73.92380525605498 40.88032490163608, -73.92182955043336 40.884511601339426, -73.92138842686141 40.88545905236041, -73.92106413087312 40.886155561204966, -73.92058641943447 40.88718267862027, -73.9203928019909 40.8876485002269, -73.91978510749294 40.889286444307636, -73.91915943838173 40.89089435347162, -73.91888014391614 40.89160572195285, -73.91853688876209 40.892545682915454, -73.91816405458422 40.893566614529995, -73.91800263585222 40.89400861634832, -73.91781783790027 40.89441642556798, -73.91781240805572 40.89453527968889, -73.91786009435 40.8946006142797, -73.91789963124658 40.894669009536855, -73.91763488207488 40.89494190535222, -73.91694161078402 40.8966445517024, -73.91685137967295 40.89693078285658, -73.91670849171794 40.897384055270464, -73.91672071008091 40.897408703620336, -73.9167273215971 40.89743455567257, -73.91672813988593 40.89746088267599, -73.91672314187355 40.89748694249001, -73.9166734314652 40.89752705311856, -73.91518455871676 40.90158428286218, -73.91523397353183 40.901696797245215, -73.91543172958428 40.90181268368836, -73.91501449586045 40.90308129910645, -73.91459039243315 40.9041190021964, -73.91429080087588 40.90409320746262, -73.91418543529818 40.904140391471245, -73.91388553998708 40.904957764985426, -73.91286857810366 40.90753547589294, -73.91287612779962 40.907562092070194, -73.91288875936763 40.90758757518706, -73.91290619761733 40.90761137005888, -73.91292806263705 40.90763295828124, -73.91295387807035 40.90765186952408, -73.91300081544891 40.90767685478256, -73.91304256696748 40.90770667077037, -73.91307827622458 40.90774070591128, -73.9131072107524 40.907778262086154, -73.91311350100614 40.90779128424306, -73.91311699902874 40.90780489703069, -73.9131176168649 40.90781875817174, -73.91311533897805 40.907832519144335, -73.91311022264122 40.9078458339448, -73.91310239649717 40.90785836778789, -73.9130920573239 40.9078698055244, -73.91307946508707 40.907879859565284, -73.91299714027849 40.90791795991405, -73.91291046966404 40.907950036697464, -73.91282021677132 40.90797580733204, -73.91272717668947 40.90799504478861, -73.91264932172878 40.90807081195539, -73.91234051101209 40.90905819476876, -73.91235918382182 40.90913673357639, -73.91232217655867 40.90918884493957, -73.91228107016754 40.909193361094836, -73.91226868851442 40.9092301485024, -73.91227584011665 40.90926351655545, -73.91181952393795 40.911148334863555, -73.91177495754869 40.911252187362216, -73.91157895749353 40.91213595931995, -73.91150475394905 40.9121698793769, -73.91149190703744 40.912233769312046, -73.91153618905386 40.91230206277719, -73.91144882473377 40.91275468258867, -73.91143213027848 40.91282382621971, -73.91147332099733 40.912910903536755, -73.91150045783571 40.91296826932603, -73.91155028961994 40.91306981269416, -73.91165472335962 40.91341785189623, -73.9114995907482 40.913766581704806, -73.91143776191927 40.913805451245345, -73.91138052108604 40.91384817387894, -73.91132828412978 40.9138944392126, -73.91128143057942 40.91394391111387, -73.91124030085403 40.91399623015273, -73.91120519378933 40.91405101621299, -73.91120192794759 40.91406748973306, -73.911202090922 40.91408414804755, -73.9112056787218 40.91410058298078, -73.91121260343816 40.91411639183025, -73.91122269539805 40.91413118723398, -73.91123570732151 40.91414460666205, -73.9112010364099 40.91422048476553, -73.91115834105261 40.91429397097101, -73.9111079044147 40.914364577856915, -73.91105006101088 40.91443183709828, -73.91098519448735 40.914495302573144, -73.91091373507739 40.914554553321864, -73.91086446131895 40.91456620277078, -73.91081814724048 40.91458348036438, -73.91077800935102 40.914604664552684, -73.91074238656684 40.914630073579985, -73.91071204477049 40.914659161161275, -73.9106633581266 40.914796420305684, -73.9103325678266 40.915532777004714, -73.91011276558856 40.91539873414408, -73.90851154951358 40.91500226402586, -73.90245663938693 40.91295893342544, -73.9006038599228 40.912607265898714, -73.89995351384715 40.91238343476552, -73.89810489622495 40.91179060000967, -73.89725326354895 40.911655520441215, -73.89663333730745 40.911417375347696, -73.89663068577319 40.91129892710647, -73.89663068585007 40.91129887768763, -73.89660613607259 40.91020224862181, -73.89659583648819 40.909627659650006, -73.89656464532317 40.908285824162256, -73.89654653292519 40.907506655044514, -73.89649229382374 40.90633965244262, -73.89643503456558 40.905092999572304, -73.89641133483133 40.90450452082029)))",3701,53227.1136077,97928516.6801
